"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:07:33.6360363","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6364468","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6364892","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6365459","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6369377","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6379493","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6385785","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6386651","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6395799","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6400614","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6409758","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6414372","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6414903","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6469800","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6470421","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6474361","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6474727","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6484634","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6494420","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6495277","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6504554","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6505299","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6505647","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6506214","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6509690","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6514532","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6514943","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6517054","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6517393","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6564717","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6574628","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6575566","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6575896","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6584508","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6594678","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6595446","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6604554","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6605098","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6605330","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6614867","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6615375","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6645073","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6645609","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6654681","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6655131","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6668046","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6675998","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6695249","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6714960","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6715835","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6716111","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6720877","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6722662","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6724264","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6726201","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6735942","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6737901","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6739504","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6749044","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6750794","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6752690","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6753181","chrome.exe","8724","TCP Send","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 679, startime: 3553421, endtime: 3553436, seqnum: 0, connid: 0"
"23:07:33.6753315","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 35, seqnum: 0, connid: 0"
"23:07:33.6753984","svchost.exe","2456","UDP Receive","Tetrimino:58169 -> 5052:4d53:::domain","SUCCESS","Length: 491, seqnum: 0, connid: 0"
"23:07:33.6755800","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6757407","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6769424","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6771263","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6773048","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6774895","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6787886","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6794762","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6834536","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6836201","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6839267","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6840998","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6842939","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6865095","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6872597","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6873030","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6877216","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6885636","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6887452","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6889367","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6897154","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.6904785","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7008533","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7011001","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7012741","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7014874","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7016686","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7018453","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7020211","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7023197","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7023875","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7027280","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7028212","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7029578","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7031345","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7033420","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7035067","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7037075","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7038940","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7040698","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7042479","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7044532","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7045089","chrome.exe","8724","TCP Send","Tetrimino:51500 -> edge-star-shv-01-ams3.facebook.com:https","SUCCESS","Length: 276, startime: 3553424, endtime: 3553439, seqnum: 0, connid: 0"
"23:07:33.7045228","chrome.exe","8724","TCP Receive","Tetrimino:51500 -> edge-star-shv-01-ams3.facebook.com:https","SUCCESS","Length: 35, seqnum: 0, connid: 0"
"23:07:33.7075675","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7078081","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7078897","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7082771","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7083458","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7084913","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7089505","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7089839","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7090299","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7091062","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7104963","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7105436","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7106114","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7115030","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7115699","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7116007","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7116511","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7116788","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7125146","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7125651","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7135098","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7135508","chrome.exe","8724","TCP Receive","Tetrimino:51491 -> xx-fbcdn-shv-02-dfw5.fbcdn.net:https","SUCCESS","Length: 400, seqnum: 0, connid: 0"
"23:07:33.7215288","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7222567","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7225012","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7235213","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7236083","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7245026","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7255031","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7255473","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7260449","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7260850","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7262840","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7312834","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
"23:07:33.7314346","chrome.exe","8724","TCP Receive","Tetrimino:51481 -> edge-star-mini-shv-01-ams3.facebook.com:https","SUCCESS","Length: 1410, seqnum: 0, connid: 0"
