"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"23:07:26.8021171","chrome.exe","10888","Load Image","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Image Base: 0x7ff9da520000, Image Size: 0x1a000"
"23:07:26.8026625","chrome.exe","10888","Load Image","C:\Windows\System32\nsi.dll","SUCCESS","Image Base: 0x7ff9e4a30000, Image Size: 0x8000"
"23:07:26.8047290","chrome.exe","10888","Load Image","C:\Windows\System32\bcrypt.dll","SUCCESS","Image Base: 0x7ff9e0930000, Image Size: 0x25000"
"23:07:26.8068563","chrome.exe","10888","Load Image","C:\Windows\System32\iertutil.dll","SUCCESS","Image Base: 0x7ff9d6270000, Image Size: 0x299000"
"23:07:26.8089885","chrome.exe","10888","Load Image","C:\Windows\System32\sspicli.dll","SUCCESS","Image Base: 0x7ff9e0d00000, Image Size: 0x30000"
"23:07:26.8369553","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 12184"
"23:07:26.8370253","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 10776"
"23:07:26.8370749","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 4692"
"23:07:26.8371164","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 9728"
"23:07:26.8371663","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 9556"
"23:07:26.8372127","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 11572"
"23:07:26.8376179","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 7868"
"23:07:26.8400919","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 10348"
"23:07:26.8512200","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 3160"
"23:07:26.8520906","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 11788"
"23:07:26.8521478","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 9288"
"23:07:26.8521888","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 7800"
"23:07:26.9341212","chrome.exe","8724","Process Create","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","SUCCESS","PID: 2516, Command line: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1612,8794005255836107264,1022765379407270454,131072 --service-pipe-token=16425749064799648251 --lang=en-US --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=16425749064799648251 --renderer-client-id=630 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=12592 /prefetch:1"
"23:07:26.9341422","chrome.exe","2516","Process Start","","SUCCESS","Parent PID: 8724, Command line: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1612,8794005255836107264,1022765379407270454,131072 --service-pipe-token=16425749064799648251 --lang=en-US --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=16425749064799648251 --renderer-client-id=630 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=12592 /prefetch:1, Current directory: C:\Program Files (x86)\Google\Chrome\Application\71.0.3578.98\, Environment: ;	=::=::\;	ALLUSERSPROFILE=C:\ProgramData;	APPDATA=C:\Users\USER\AppData\Roaming;	asl.log=Destination=file;	CHROME_CRASHPAD_PIPE_NAME=\\.\pipe\crashpad_8724_MJJUPWLFYMMYZABW;	CHROME_RESTART=Google Chrome|Whoa! Google Chrome has crashed. Relaunch now?|LEFT_TO_RIGHT;	CommonProgramFiles=C:\Program Files\Common Files;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files;	CommonProgramW6432=C:\Program Files\Common Files;	COMPUTERNAME=TETRIMINO;	ComSpec=C:\WINDOWS\system32\cmd.exe;	C_EM64T_REDIST11=C:\Program Files (x86)\Common Files\Intel\Shared Files\cpp\;	HOMEDRIVE=C:;	HOMEPATH=\Users\USER;	JAVA_HOME=C:\Program Files\Java\jdk1.8.0_91;	LOCALAPPDATA=C:\Users\USER\AppData\Local;	LOGONSERVER=\\TETRIMINO;	MOZ_PLUGIN_PATH=C:\Program Files (x86)\Foxit Software\Foxit Reader\plugins\;	MTPPKROOT=C:\WMSDK\MTPPK12\Responder;	NUMBER_OF_PROCESSORS=4;	OneDrive=C:\Users\USER\OneDrive - Texas Tech University;	OneDriveCommercial=C:\Users\USER\OneDrive - Texas Tech University;	OS=Windows_NT;	Path=C:\Program Files (x86)\Google\Chrome\Application;C:\Program Files\Java\jdk1.8.0_91\bin;C:\Program Files\Java\jdk1.8.0_91\include;D:\xampp\php;C:\ProgramData\ComposerSetup\bin;C:\Program Files\nodejs\;C:\Python27\;D:\Setup\OpenCV\opencv\build\x64\vc14\bin;C:\ffmpeg\bin;C:\Program Files\CMake\bin;C:\Program Files\MATLAB\R2017a\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\Git\cmd;C:\Users\USER\Anaconda3;C:\Users\USER\Anaconda3\Scripts;C:\Program Files\PuTTY\;C:\Program Files\Java\jdk1.8.0_91\bin;C:\Program Files\Java\jdk1.8.0_91\include;D:\xampp\php;C:\ProgramData\ComposerSetup\bin;C:\Program Files\nodejs\;C:\Python27\;D:\Setup\OpenCV\opencv\build\x64\vc14\bin;C:\ffmpeg\bin;C:\Program Files\CMake\bin;C:\Program Files\MATLAB\R2017a\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Skype\Phone\;C:\Program Files\Git\cmd;C:\Users\USER\Anaconda3\bin;C:\Program Files\Java\jdk1.8.0_91\bin;C:\Program Files\Java\jdk1.8.0_91\include;D:\xampp\php;C:\ProgramData\ComposerSetup\bin;C:\Program Files\nodejs\;C:\Python27\;D:\Setup\OpenCV\opencv\build\x64\vc14\bin;C:\ffmpeg\bin;C:\Program Files\CMake\bin;C:\Program Files\MATLAB\R2017a\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Skype\Phone\;C:\Program Files\Git\cmd;\bin;C:\Users\USER\AppData\Local\Microsoft\WindowsApps;C:\Users\USER\AppData\Roaming\Composer\vendor\bin;C:\Us;C:\Users\USER\Anaconda3\Scripts;C:\Users\USER\Anaconda3;;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;	PROCESSOR_ARCHITECTURE=AMD64;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 69 Stepping 1, GenuineIntel;	PROCESSOR_LEVEL=6;	PROCESSOR_REVISION=4501;	ProgramData=C:\ProgramData;	ProgramFiles=C:\Program Files;	ProgramFiles(x86)=C:\Program Files (x86);	ProgramW6432=C:\Program Files;	PSModulePath=C:\Program Files\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules;	PUBLIC=C:\Users\Public;	SESSIONNAME=Console;	SystemDrive=C:;	SystemRoot=C:\WINDOWS;	TEMP=C:\Users\USER\AppData\Local\Temp;	TMP=C:\Users\USER\AppData\Local\Temp;	USERDOMAIN=TETRIMINO;	USERDOMAIN_ROAMINGPROFILE=TETRIMINO;	USERNAME=USER;	USERPROFILE=C:\Users\USER;	windir=C:\WINDOWS"
"23:07:26.9341583","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 11412"
"23:07:26.9528694","chrome.exe","2516","Load Image","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","SUCCESS","Image Base: 0x7ff76f4a0000, Image Size: 0x18e000"
"23:07:26.9548088","chrome.exe","2516","Load Image","C:\Windows\System32\ntdll.dll","SUCCESS","Image Base: 0x7ff9e4a80000, Image Size: 0x1e0000"
"23:07:26.9564247","chrome.exe","2516","Load Image","C:\Windows\System32\kernel32.dll","SUCCESS","Image Base: 0x7ff9e3f80000, Image Size: 0xae000"
"23:07:26.9570311","chrome.exe","2516","Load Image","C:\Windows\System32\KernelBase.dll","SUCCESS","Image Base: 0x7ff9e1220000, Image Size: 0x266000"
"23:07:26.9649503","chrome.exe","2516","Load Image","C:\Windows\System32\apphelp.dll","SUCCESS","Image Base: 0x7ff9de520000, Image Size: 0x88000"
"23:07:26.9747980","chrome.exe","2516","Load Image","C:\Windows\System32\shell32.dll","SUCCESS","Image Base: 0x7ff9e26e0000, Image Size: 0x1436000"
"23:07:26.9751840","chrome.exe","2516","Load Image","C:\Windows\System32\msvcrt.dll","SUCCESS","Image Base: 0x7ff9e2440000, Image Size: 0x9d000"
"23:07:26.9757575","chrome.exe","2516","Load Image","C:\Windows\System32\cfgmgr32.dll","SUCCESS","Image Base: 0x7ff9e0e80000, Image Size: 0x4a000"
"23:07:26.9784149","chrome.exe","2516","Load Image","C:\Windows\System32\ucrtbase.dll","SUCCESS","Image Base: 0x7ff9e0f30000, Image Size: 0xf6000"
"23:07:26.9787991","chrome.exe","2516","Load Image","C:\Windows\System32\SHCore.dll","SUCCESS","Image Base: 0x7ff9e4500000, Image Size: 0xa6000"
"23:07:26.9795778","chrome.exe","2516","Load Image","C:\Windows\System32\rpcrt4.dll","SUCCESS","Image Base: 0x7ff9e43e0000, Image Size: 0x11f000"
"23:07:26.9818474","chrome.exe","2516","Load Image","C:\Windows\System32\combase.dll","SUCCESS","Image Base: 0x7ff9e3c70000, Image Size: 0x308000"
"23:07:26.9823669","chrome.exe","2516","Load Image","C:\Windows\System32\bcryptprimitives.dll","SUCCESS","Image Base: 0x7ff9e1ed0000, Image Size: 0x72000"
"23:07:26.9826966","chrome.exe","2516","Load Image","C:\Windows\System32\windows.storage.dll","SUCCESS","Image Base: 0x7ff9e1780000, Image Size: 0x747000"
"23:07:26.9830697","chrome.exe","2516","Load Image","C:\Windows\System32\advapi32.dll","SUCCESS","Image Base: 0x7ff9e48b0000, Image Size: 0xa1000"
"23:07:26.9834298","chrome.exe","2516","Load Image","C:\Windows\System32\sechost.dll","SUCCESS","Image Base: 0x7ff9e24e0000, Image Size: 0x5b000"
"23:07:26.9839019","chrome.exe","2516","Load Image","C:\Windows\System32\shlwapi.dll","SUCCESS","Image Base: 0x7ff9e4140000, Image Size: 0x51000"
"23:07:26.9842857","chrome.exe","2516","Load Image","C:\Windows\System32\gdi32.dll","SUCCESS","Image Base: 0x7ff9e49d0000, Image Size: 0x28000"
"23:07:26.9851198","chrome.exe","2516","Load Image","C:\Windows\System32\gdi32full.dll","SUCCESS","Image Base: 0x7ff9e1490000, Image Size: 0x193000"
"23:07:26.9878329","chrome.exe","2516","Load Image","C:\Windows\System32\msvcp_win.dll","SUCCESS","Image Base: 0x7ff9e16e0000, Image Size: 0x9b000"
"23:07:26.9891663","chrome.exe","2516","Load Image","C:\Windows\System32\user32.dll","SUCCESS","Image Base: 0x7ff9e4630000, Image Size: 0x18f000"
"23:07:27.0046609","chrome.exe","2516","Load Image","C:\Windows\System32\win32u.dll","SUCCESS","Image Base: 0x7ff9e1200000, Image Size: 0x20000"
"23:07:27.0054423","chrome.exe","2516","Load Image","C:\Windows\System32\kernel.appcore.dll","SUCCESS","Image Base: 0x7ff9e0dd0000, Image Size: 0x11000"
"23:07:27.0123342","chrome.exe","2516","Load Image","C:\Windows\System32\powrprof.dll","SUCCESS","Image Base: 0x7ff9e0e10000, Image Size: 0x4c000"
"23:07:27.0135306","chrome.exe","2516","Load Image","C:\Windows\System32\profapi.dll","SUCCESS","Image Base: 0x7ff9e0e60000, Image Size: 0x1b000"
"23:07:27.0140777","chrome.exe","2516","Load Image","C:\Windows\System32\psapi.dll","SUCCESS","Image Base: 0x7ff9e4a40000, Image Size: 0x8000"
"23:07:27.0170907","chrome.exe","2516","Load Image","C:\Program Files (x86)\Google\Chrome\Application\71.0.3578.98\chrome_elf.dll","SUCCESS","Image Base: 0x7ff9c2560000, Image Size: 0x98000"
"23:07:27.0248246","chrome.exe","2516","Load Image","C:\Windows\System32\version.dll","SUCCESS","Image Base: 0x7ff9dae10000, Image Size: 0xa000"
"23:07:27.0287860","chrome.exe","2516","Load Image","C:\Windows\System32\winmm.dll","SUCCESS","Image Base: 0x7ff9dc880000, Image Size: 0x23000"
"23:07:27.0312854","chrome.exe","2516","Load Image","C:\Windows\System32\userenv.dll","SUCCESS","Image Base: 0x7ff9e0cd0000, Image Size: 0x29000"
"23:07:27.0334818","chrome.exe","2516","Load Image","C:\Windows\System32\winmmbase.dll","SUCCESS","Image Base: 0x7ff9dc820000, Image Size: 0x2a000"
"23:07:27.0360268","chrome.exe","2516","Load Image","C:\Windows\System32\cryptbase.dll","SUCCESS","Image Base: 0x7ff9e0840000, Image Size: 0xb000"
"23:07:27.0512367","chrome.exe","2516","Load Image","C:\Windows\System32\imm32.dll","SUCCESS","Image Base: 0x1e84f400000, Image Size: 0x2d000"
"23:07:27.0538798","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 5720"
"23:07:27.1114534","chrome.exe","2516","Load Image","C:\Program Files (x86)\Google\Chrome\Application\71.0.3578.98\chrome_child.dll","SUCCESS","Image Base: 0x7ff9963b0000, Image Size: 0x5838000"
"23:07:27.1121754","chrome.exe","2516","Load Image","C:\Windows\System32\ws2_32.dll","SUCCESS","Image Base: 0x7ff9e4960000, Image Size: 0x6c000"
"23:07:27.1125547","chrome.exe","2516","Load Image","C:\Windows\System32\ole32.dll","SUCCESS","Image Base: 0x7ff9e3b20000, Image Size: 0x149000"
"23:07:27.1129425","chrome.exe","2516","Load Image","C:\Windows\System32\oleaut32.dll","SUCCESS","Image Base: 0x7ff9e4310000, Image Size: 0xc5000"
"23:07:27.1132883","chrome.exe","2516","Load Image","C:\Windows\System32\wintrust.dll","SUCCESS","Image Base: 0x7ff9e0ed0000, Image Size: 0x58000"
"23:07:27.1135878","chrome.exe","2516","Load Image","C:\Windows\System32\msasn1.dll","SUCCESS","Image Base: 0x7ff9e0df0000, Image Size: 0x12000"
"23:07:27.1138734","chrome.exe","2516","Load Image","C:\Windows\System32\crypt32.dll","SUCCESS","Image Base: 0x7ff9e1030000, Image Size: 0x1ce000"
"23:07:27.1143401","chrome.exe","2516","Load Image","C:\Windows\System32\comdlg32.dll","SUCCESS","Image Base: 0x1e84f850000, Image Size: 0x10a000"
"23:07:27.1165410","chrome.exe","2516","Load Image","C:\Windows\System32\IPHLPAPI.DLL","SUCCESS","Image Base: 0x7ff9e03f0000, Image Size: 0x39000"
"23:07:27.1178793","chrome.exe","2516","Load Image","C:\Windows\System32\oleacc.dll","SUCCESS","Image Base: 0x7ff9da780000, Image Size: 0x6e000"
"23:07:27.1192007","chrome.exe","2516","Load Image","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.16299.248_none_15ced204935f55d7\comctl32.dll","SUCCESS","Image Base: 0x7ff9d92b0000, Image Size: 0x269000"
"23:07:27.1203016","chrome.exe","2516","Load Image","C:\Windows\System32\DWrite.dll","SUCCESS","Image Base: 0x7ff9c8a70000, Image Size: 0x30f000"
"23:07:27.1213248","chrome.exe","2516","Load Image","C:\Windows\System32\dxgi.dll","SUCCESS","Image Base: 0x7ff9dfc40000, Image Size: 0xaf000"
"23:07:27.1282568","chrome.exe","2516","Load Image","C:\Windows\System32\winspool.drv","SUCCESS","Image Base: 0x7ff9da7f0000, Image Size: 0x86000"
"23:07:27.1313569","chrome.exe","2516","Load Image","C:\Windows\System32\dbghelp.dll","SUCCESS","Image Base: 0x7ff9df890000, Image Size: 0x1c8000"
"23:07:27.1340067","chrome.exe","2516","Load Image","C:\Windows\System32\usp10.dll","SUCCESS","Image Base: 0x7ff9dbcf0000, Image Size: 0x19000"
"23:07:27.1358328","chrome.exe","2516","Load Image","C:\Windows\System32\winhttp.dll","SUCCESS","Image Base: 0x7ff9d6a70000, Image Size: 0xde000"
"23:07:27.1402609","chrome.exe","2516","Load Image","C:\Windows\System32\urlmon.dll","SUCCESS","Image Base: 0x7ff9d6520000, Image Size: 0x1cc000"
"23:07:27.1411842","chrome.exe","2516","Load Image","C:\Windows\System32\imagehlp.dll","SUCCESS","Image Base: 0x7ff9e4610000, Image Size: 0x1d000"
"23:07:27.1512359","chrome.exe","2516","Load Image","C:\Windows\System32\secur32.dll","SUCCESS","Image Base: 0x7ff9d0600000, Image Size: 0xc000"
"23:07:27.1558206","chrome.exe","2516","Load Image","C:\Windows\System32\dhcpcsvc.dll","SUCCESS","Image Base: 0x7ff9da520000, Image Size: 0x1a000"
"23:07:27.1566176","chrome.exe","2516","Load Image","C:\Windows\System32\nsi.dll","SUCCESS","Image Base: 0x7ff9e4a30000, Image Size: 0x8000"
"23:07:27.1646983","chrome.exe","2516","Load Image","C:\Windows\System32\bcrypt.dll","SUCCESS","Image Base: 0x7ff9e0930000, Image Size: 0x25000"
"23:07:27.1666948","chrome.exe","2516","Load Image","C:\Windows\System32\iertutil.dll","SUCCESS","Image Base: 0x7ff9d6270000, Image Size: 0x299000"
"23:07:27.1711537","chrome.exe","2516","Load Image","C:\Windows\System32\sspicli.dll","SUCCESS","Image Base: 0x7ff9e0d00000, Image Size: 0x30000"
"23:07:27.2274911","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 7764"
"23:07:27.2275536","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 9988"
"23:07:27.2276036","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 4632"
"23:07:27.2276496","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 7476"
"23:07:27.2277040","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 6832"
"23:07:27.2277589","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 7088"
"23:07:27.2281021","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 11984"
"23:07:27.2300754","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 3288"
"23:07:27.2403908","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 6396"
"23:07:27.2423762","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 5640"
"23:07:27.2424503","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 5784"
"23:07:27.2424944","chrome.exe","2516","Thread Create","","SUCCESS","Thread ID: 2668"
"23:07:27.3344576","chrome.exe","8724","Process Create","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","SUCCESS","PID: 3216, Command line: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1612,8794005255836107264,1022765379407270454,131072 --lang=en-US --service-sandbox-type=utility --service-request-channel-token=7602047880597464520 --mojo-platform-channel-handle=14672 --ignored="" --type=renderer "" /prefetch:8"
"23:07:27.3344701","chrome.exe","3216","Process Start","","SUCCESS","Parent PID: 8724, Command line: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1612,8794005255836107264,1022765379407270454,131072 --lang=en-US --service-sandbox-type=utility --service-request-channel-token=7602047880597464520 --mojo-platform-channel-handle=14672 --ignored="" --type=renderer "" /prefetch:8, Current directory: C:\Program Files (x86)\Google\Chrome\Application\71.0.3578.98\, Environment: ;	=::=::\;	ALLUSERSPROFILE=C:\ProgramData;	APPDATA=C:\Users\USER\AppData\Roaming;	asl.log=Destination=file;	CHROME_CRASHPAD_PIPE_NAME=\\.\pipe\crashpad_8724_MJJUPWLFYMMYZABW;	CHROME_RESTART=Google Chrome|Whoa! Google Chrome has crashed. Relaunch now?|LEFT_TO_RIGHT;	CommonProgramFiles=C:\Program Files\Common Files;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files;	CommonProgramW6432=C:\Program Files\Common Files;	COMPUTERNAME=TETRIMINO;	ComSpec=C:\WINDOWS\system32\cmd.exe;	C_EM64T_REDIST11=C:\Program Files (x86)\Common Files\Intel\Shared Files\cpp\;	HOMEDRIVE=C:;	HOMEPATH=\Users\USER;	JAVA_HOME=C:\Program Files\Java\jdk1.8.0_91;	LOCALAPPDATA=C:\Users\USER\AppData\Local;	LOGONSERVER=\\TETRIMINO;	MOZ_PLUGIN_PATH=C:\Program Files (x86)\Foxit Software\Foxit Reader\plugins\;	MTPPKROOT=C:\WMSDK\MTPPK12\Responder;	NUMBER_OF_PROCESSORS=4;	OneDrive=C:\Users\USER\OneDrive - Texas Tech University;	OneDriveCommercial=C:\Users\USER\OneDrive - Texas Tech University;	OS=Windows_NT;	Path=C:\Program Files (x86)\Google\Chrome\Application;C:\Program Files\Java\jdk1.8.0_91\bin;C:\Program Files\Java\jdk1.8.0_91\include;D:\xampp\php;C:\ProgramData\ComposerSetup\bin;C:\Program Files\nodejs\;C:\Python27\;D:\Setup\OpenCV\opencv\build\x64\vc14\bin;C:\ffmpeg\bin;C:\Program Files\CMake\bin;C:\Program Files\MATLAB\R2017a\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\Git\cmd;C:\Users\USER\Anaconda3;C:\Users\USER\Anaconda3\Scripts;C:\Program Files\PuTTY\;C:\Program Files\Java\jdk1.8.0_91\bin;C:\Program Files\Java\jdk1.8.0_91\include;D:\xampp\php;C:\ProgramData\ComposerSetup\bin;C:\Program Files\nodejs\;C:\Python27\;D:\Setup\OpenCV\opencv\build\x64\vc14\bin;C:\ffmpeg\bin;C:\Program Files\CMake\bin;C:\Program Files\MATLAB\R2017a\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Skype\Phone\;C:\Program Files\Git\cmd;C:\Users\USER\Anaconda3\bin;C:\Program Files\Java\jdk1.8.0_91\bin;C:\Program Files\Java\jdk1.8.0_91\include;D:\xampp\php;C:\ProgramData\ComposerSetup\bin;C:\Program Files\nodejs\;C:\Python27\;D:\Setup\OpenCV\opencv\build\x64\vc14\bin;C:\ffmpeg\bin;C:\Program Files\CMake\bin;C:\Program Files\MATLAB\R2017a\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Skype\Phone\;C:\Program Files\Git\cmd;\bin;C:\Users\USER\AppData\Local\Microsoft\WindowsApps;C:\Users\USER\AppData\Roaming\Composer\vendor\bin;C:\Us;C:\Users\USER\Anaconda3\Scripts;C:\Users\USER\Anaconda3;;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;	PROCESSOR_ARCHITECTURE=AMD64;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 69 Stepping 1, GenuineIntel;	PROCESSOR_LEVEL=6;	PROCESSOR_REVISION=4501;	ProgramData=C:\ProgramData;	ProgramFiles=C:\Program Files;	ProgramFiles(x86)=C:\Program Files (x86);	ProgramW6432=C:\Program Files;	PSModulePath=C:\Program Files\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules;	PUBLIC=C:\Users\Public;	SESSIONNAME=Console;	SystemDrive=C:;	SystemRoot=C:\WINDOWS;	TEMP=C:\Users\USER\AppData\Local\Temp;	TMP=C:\Users\USER\AppData\Local\Temp;	USERDOMAIN=TETRIMINO;	USERDOMAIN_ROAMINGPROFILE=TETRIMINO;	USERNAME=USER;	USERPROFILE=C:\Users\USER;	windir=C:\WINDOWS"
"23:07:27.3344822","chrome.exe","3216","Thread Create","","SUCCESS","Thread ID: 3720"
"23:07:27.3439381","chrome.exe","3216","Load Image","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","SUCCESS","Image Base: 0x7ff76f4a0000, Image Size: 0x18e000"
"23:07:27.3440720","chrome.exe","3216","Load Image","C:\Windows\System32\ntdll.dll","SUCCESS","Image Base: 0x7ff9e4a80000, Image Size: 0x1e0000"
"23:07:27.3919214","System","4","Thread Create","","SUCCESS","Thread ID: 11648"
"23:07:27.3929058","System","4","Thread Create","","SUCCESS","Thread ID: 1924"
"23:07:27.3931544","System","4","Thread Create","","SUCCESS","Thread ID: 9544"
"23:07:27.3931811","System","4","Thread Create","","SUCCESS","Thread ID: 10912"
"23:07:27.3934984","System","4","Thread Create","","SUCCESS","Thread ID: 7004"
"23:07:27.3935944","System","4","Thread Create","","SUCCESS","Thread ID: 10872"
"23:07:27.3936542","System","4","Thread Create","","SUCCESS","Thread ID: 800"
"23:07:27.3937684","System","4","Thread Create","","SUCCESS","Thread ID: 892"
"23:07:27.3943615","System","4","Thread Create","","SUCCESS","Thread ID: 10724"
"23:07:27.3946207","System","4","Thread Create","","SUCCESS","Thread ID: 8348"
"23:07:27.3946520","System","4","Thread Create","","SUCCESS","Thread ID: 7344"
"23:07:27.3951794","System","4","Thread Create","","SUCCESS","Thread ID: 2512"
"23:07:27.3953079","System","4","Thread Create","","SUCCESS","Thread ID: 10684"
"23:07:27.3953566","System","4","Thread Create","","SUCCESS","Thread ID: 11656"
"23:07:27.3955909","System","4","Thread Create","","SUCCESS","Thread ID: 5724"
"23:07:27.3960210","System","4","Thread Create","","SUCCESS","Thread ID: 9428"
"23:07:27.3961656","System","4","Thread Create","","SUCCESS","Thread ID: 5832"
"23:07:27.3963508","System","4","Thread Create","","SUCCESS","Thread ID: 2756"
"23:07:27.3963914","System","4","Thread Create","","SUCCESS","Thread ID: 6004"
"23:07:27.3968399","System","4","Thread Create","","SUCCESS","Thread ID: 10380"
"23:07:27.3970666","System","4","Thread Create","","SUCCESS","Thread ID: 9484"
"23:07:27.3970961","System","4","Thread Create","","SUCCESS","Thread ID: 11992"
"23:07:27.3974419","System","4","Thread Create","","SUCCESS","Thread ID: 11800"
"23:07:27.3976677","System","4","Thread Create","","SUCCESS","Thread ID: 7072"
"23:07:27.3978395","System","4","Thread Create","","SUCCESS","Thread ID: 11152"
"23:07:27.3979426","System","4","Thread Create","","SUCCESS","Thread ID: 10708"
"23:07:27.4027331","System","4","Thread Create","","SUCCESS","Thread ID: 9892"
"23:07:27.4104116","System","4","Thread Create","","SUCCESS","Thread ID: 10564"
"23:07:27.4413536","chrome.exe","10888","Thread Create","","SUCCESS","Thread ID: 10300"
"23:07:27.5069877","chrome.exe","3216","Load Image","C:\Windows\System32\kernel32.dll","SUCCESS","Image Base: 0x7ff9e3f80000, Image Size: 0xae000"
"23:07:27.5166266","chrome.exe","3216","Load Image","C:\Windows\System32\KernelBase.dll","SUCCESS","Image Base: 0x7ff9e1220000, Image Size: 0x266000"
"23:07:27.5198802","chrome.exe","3216","Load Image","C:\Windows\System32\apphelp.dll","SUCCESS","Image Base: 0x7ff9de520000, Image Size: 0x88000"
"23:07:27.5258055","chrome.exe","3216","Load Image","C:\Windows\System32\shell32.dll","SUCCESS","Image Base: 0x7ff9e26e0000, Image Size: 0x1436000"
"23:07:27.5270340","chrome.exe","3216","Load Image","C:\Windows\System32\msvcrt.dll","SUCCESS","Image Base: 0x7ff9e2440000, Image Size: 0x9d000"
"23:07:27.5274495","chrome.exe","3216","Load Image","C:\Windows\System32\cfgmgr32.dll","SUCCESS","Image Base: 0x7ff9e0e80000, Image Size: 0x4a000"
"23:07:27.5277837","chrome.exe","3216","Load Image","C:\Windows\System32\ucrtbase.dll","SUCCESS","Image Base: 0x7ff9e0f30000, Image Size: 0xf6000"
"23:07:27.5281590","chrome.exe","3216","Load Image","C:\Windows\System32\SHCore.dll","SUCCESS","Image Base: 0x7ff9e4500000, Image Size: 0xa6000"
